frame_index,timestamp_sec,class_id,class_name,confidence,x1,y1,x2,y2
408,13.6,9,traffic light,0.4262,68.08,30.69,78.59,63.32
408,13.6,2,car,0.3352,368.15,149.94,395.49,193.38
408,13.6,2,car,0.2548,264.65,124.28,375.79,224.45
409,13.6333,7,truck,0.8763,391.99,88.61,542.4,227.87
409,13.6333,9,traffic light,0.7951,125.01,10.66,139.64,52.29
409,13.6333,2,car,0.6873,0.06,225.09,86.61,342.88
409,13.6333,2,car,0.5891,362.09,146.6,391.44,195.81
409,13.6333,7,truck,0.5639,548.33,125.81,639.72,223.68
409,13.6333,7,truck,0.5448,265.16,123.74,375.64,224.68
409,13.6333,2,car,0.5187,547.53,126.07,640.0,223.13
409,13.6333,2,car,0.4181,367.45,149.38,395.24,193.45
409,13.6333,2,car,0.3166,265.36,124.81,375.77,224.62
410,13.6667,7,truck,0.8752,391.9,88.68,542.4,227.89
410,13.6667,9,traffic light,0.8016,125.0,10.65,139.66,52.3
410,13.6667,2,car,0.6021,362.39,148.85,391.32,195.76
410,13.6667,7,truck,0.571,265.42,123.75,375.79,224.43
410,13.6667,7,truck,0.5643,548.3,125.78,639.72,223.66
410,13.6667,2,car,0.5217,547.5,126.06,640.0,223.11
410,13.6667,2,car,0.5197,0.14,223.7,88.05,342.62
410,13.6667,2,car,0.469,367.76,150.41,394.85,193.5
410,13.6667,7,truck,0.3509,0.45,19.03,105.81,223.3
410,13.6667,2,car,0.3225,265.69,124.86,375.91,224.73
411,13.7,7,truck,0.8802,391.79,88.67,542.39,227.83
411,13.7,9,traffic light,0.792,124.99,10.68,139.59,52.29
411,13.7,2,car,0.6423,0.0,223.27,84.71,342.91
411,13.7,2,car,0.5851,361.79,148.01,391.85,195.76
411,13.7,7,truck,0.5499,265.21,123.67,375.75,224.52
411,13.7,7,truck,0.5464,548.44,125.82,639.72,223.66
411,13.7,2,car,0.5408,547.64,126.06,640.0,223.11
411,13.7,2,car,0.4848,367.95,150.02,395.3,193.46
411,13.7,9,traffic light,0.346,67.66,30.49,79.24,63.59
411,13.7,2,car,0.334,265.49,124.78,375.9,224.97
412,13.7333,7,truck,0.8762,391.74,88.63,542.42,227.84
412,13.7333,9,traffic light,0.7951,124.98,10.66,139.6,52.31
412,13.7333,7,truck,0.5914,265.18,123.76,375.73,223.76
412,13.7333,2,car,0.5864,361.92,148.35,391.67,195.77
412,13.7333,7,truck,0.567,548.28,125.77,639.72,223.65
412,13.7333,2,car,0.544,0.0,223.53,85.23,342.91
412,13.7333,2,car,0.5188,547.47,126.06,640.0,223.1
412,13.7333,2,car,0.4607,368.14,150.56,395.25,193.48
412,13.7333,9,traffic light,0.4215,67.68,30.6,78.89,62.76
412,13.7333,2,car,0.3382,265.61,124.92,375.75,224.34
413,13.7667,7,truck,0.8742,391.65,88.83,542.41,227.89
413,13.7667,9,traffic light,0.7959,124.98,10.64,139.65,52.3
413,13.7667,7,truck,0.5812,265.28,123.91,375.78,224.06
413,13.7667,9,traffic light,0.5749,67.7,30.44,78.65,63.12
413,13.7667,2,car,0.5657,362.36,148.88,391.44,195.84
413,13.7667,7,truck,0.562,548.43,125.8,639.72,223.68
413,13.7667,2,car,0.5207,547.65,126.07,640.0,223.14
413,13.7667,2,car,0.4861,0.13,223.53,85.48,342.55
413,13.7667,2,car,0.4505,368.51,150.68,394.6,193.57
413,13.7667,2,car,0.3787,265.67,124.98,375.7,224.71
414,13.8,7,truck,0.8738,391.56,88.81,542.41,227.91
414,13.8,9,traffic light,0.8021,125.01,10.66,139.64,52.3
414,13.8,2,car,0.612,0.0,223.61,87.1,342.48
414,13.8,9,traffic light,0.5959,67.3,30.61,79.07,63.78
414,13.8,7,truck,0.56,548.51,125.79,639.72,223.69
414,13.8,2,car,0.5538,361.28,149.45,390.99,194.64
414,13.8,2,car,0.525,547.76,126.06,640.0,223.14
414,13.8,7,truck,0.5246,265.35,123.91,375.78,224.12
414,13.8,2,car,0.4314,368.16,150.92,394.4,193.6
414,13.8,2,car,0.3391,265.54,124.94,375.71,224.59
415,13.8333,7,truck,0.8733,391.44,88.75,542.43,227.89
415,13.8333,9,traffic light,0.7956,125.01,10.65,139.66,52.3
415,13.8333,9,traffic light,0.6018,67.18,30.27,78.85,63.46
415,13.8333,2,car,0.5975,0.0,223.45,87.07,342.37
415,13.8333,2,car,0.5671,360.69,149.43,390.89,194.67
415,13.8333,7,truck,0.5621,548.51,125.79,639.72,223.7
415,13.8333,2,car,0.5229,547.76,126.06,640.0,223.14
415,13.8333,7,truck,0.4678,265.04,123.78,375.94,224.93
415,13.8333,2,car,0.4344,368.05,150.84,393.94,193.65
415,13.8333,2,car,0.3684,265.57,124.69,376.44,224.88
415,13.8333,2,car,0.2618,373.6,137.44,393.86,163.84
418,13.9333,2,car,0.5335,51.0,205.77,632.15,355.04
419,13.9667,2,car,0.4202,47.19,205.15,630.83,355.13
420,14.0,2,car,0.5759,37.75,205.1,630.84,355.23
421,14.0333,2,car,0.571,44.51,205.83,632.11,354.96
422,14.0667,2,car,0.5719,44.26,205.81,632.08,354.96
423,14.1,2,car,0.382,49.31,205.86,631.76,354.79
424,14.1333,2,car,0.4926,44.96,205.6,630.67,354.44
425,14.1667,2,car,0.4614,32.04,206.21,632.37,354.97
426,14.2,2,car,0.4693,48.46,206.5,631.88,355.05
427,14.2333,2,car,0.4714,48.22,206.51,631.91,355.07
428,14.2667,2,car,0.4059,34.83,206.61,632.2,354.76
428,14.2667,2,car,0.2596,405.22,106.19,421.34,118.39
429,14.3,2,car,0.4127,31.84,206.47,632.72,354.64
429,14.3,2,car,0.2938,403.03,104.55,422.37,117.69
430,14.3333,2,car,0.5097,37.34,206.05,631.77,354.68
430,14.3333,2,car,0.2567,398.45,104.62,415.77,116.7
431,14.3667,2,car,0.5559,20.99,205.95,631.61,355.06
431,14.3667,2,car,0.3251,396.8,104.04,414.83,116.06
432,14.4,2,car,0.5601,20.55,205.94,631.89,355.13
432,14.4,2,car,0.3255,396.81,104.13,414.82,116.06
433,14.4333,2,car,0.4785,37.86,205.93,631.33,354.92
434,14.4667,2,car,0.2798,41.86,206.15,631.52,355.17
435,14.5,2,car,0.4007,36.87,205.51,630.23,354.74
436,14.5333,2,car,0.479,35.45,205.91,631.82,355.01
436,14.5333,7,truck,0.2868,395.05,88.74,445.29,114.95
437,14.5667,2,car,0.4903,34.82,205.95,632.23,355.07
437,14.5667,7,truck,0.2859,395.05,88.82,445.44,114.97
438,14.6,2,car,0.3695,35.39,205.92,629.16,354.9
439,14.6333,2,car,0.5192,33.54,206.1,630.43,355.23
440,14.6667,2,car,0.5797,34.28,205.05,631.82,354.78
441,14.7,2,car,0.4957,35.23,205.39,629.97,355.1
442,14.7333,2,car,0.5543,35.72,205.32,630.62,355.09
443,14.7667,2,car,0.5523,29.01,205.42,630.25,354.92
444,14.8,2,car,0.4915,35.82,205.39,632.43,355.01
445,14.8333,2,car,0.5673,32.38,205.4,630.07,354.91
445,14.8333,2,car,0.2553,401.02,99.18,424.7,111.13
446,14.8667,2,car,0.3841,25.82,205.5,629.92,354.74
446,14.8667,7,truck,0.298,359.84,65.94,425.67,111.0
447,14.9,2,car,0.4022,26.2,205.39,630.05,354.82
448,14.9333,2,car,0.3162,37.65,205.6,628.95,354.86
450,15.0,2,car,0.4822,26.02,205.69,629.16,354.99
450,15.0,2,car,0.3235,403.53,100.57,428.34,112.57
451,15.0333,2,car,0.375,36.39,206.24,630.49,355.11
452,15.0667,2,car,0.385,36.59,206.17,630.68,355.08
453,15.1,2,car,0.4218,408.21,99.71,428.58,111.69
453,15.1,2,car,0.403,407.51,97.35,425.42,111.39
453,15.1,2,car,0.2805,32.29,206.04,631.51,354.93
455,15.1667,2,car,0.3857,38.64,206.35,627.09,355.36
458,15.2667,2,car,0.3583,38.35,206.35,630.5,355.28
460,15.3333,2,car,0.4567,31.36,206.63,633.13,355.16
461,15.3667,2,car,0.4392,24.19,206.65,631.78,354.88
465,15.5,2,car,0.3459,25.59,206.6,627.85,354.94
465,15.5,2,car,0.2632,459.37,98.49,480.43,110.5
466,15.5333,2,car,0.2926,26.11,206.28,627.74,354.81
467,15.5667,2,car,0.2949,25.58,206.38,625.86,354.89
476,15.8667,2,car,0.409,17.78,206.34,629.55,354.83
477,15.9,2,car,0.3818,17.58,206.36,629.56,354.74
478,15.9333,2,car,0.3215,16.5,205.48,629.19,354.46
480,16.0,2,car,0.3092,18.77,204.79,630.13,355.33
482,16.0667,2,car,0.4494,17.02,204.59,630.17,354.51
482,16.0667,2,car,0.2985,463.26,120.46,475.56,130.25
483,16.1,2,car,0.4989,10.62,204.85,628.69,354.64
484,16.1333,2,car,0.5389,14.31,205.88,628.21,354.62
484,16.1333,2,car,0.2646,456.39,120.91,469.14,129.78
485,16.1667,2,car,0.4506,32.85,204.25,626.47,354.61
485,16.1667,2,car,0.2789,454.96,121.28,466.12,131.25
486,16.2,2,car,0.715,36.78,203.82,625.77,354.86
486,16.2,2,car,0.3648,445.97,117.89,463.52,131.64
486,16.2,2,car,0.2902,449.57,119.91,463.83,131.53
487,16.2333,2,car,0.7039,36.57,203.62,625.49,355.43
487,16.2333,2,car,0.3579,445.95,117.89,463.51,131.65
487,16.2333,2,car,0.2857,449.54,119.89,463.83,131.54
488,16.2667,2,car,0.5347,40.59,204.86,629.11,355.76
488,16.2667,2,car,0.3388,445.59,120.9,461.31,133.23
489,16.3,2,car,0.3187,50.94,205.62,628.71,355.44
489,16.3,2,car,0.2727,447.01,123.88,458.77,134.95
499,16.6333,2,car,0.2974,447.62,120.69,458.48,131.22
